,id,url,title,parkCode,description,category,lastIndexedDate
154,17FE6B3F-F8E6-4E69-BE18-E18350464F00,,Caution - Construction Zone,tapr,Please use caution and follow signs as you enter the parking lot. Follow signs to reach the historic ranch site. A 10 minute film is inside the barn. Please use caution and be safe.,Caution,2022-07-01 14:43:46.0
155,3D85A30C-F5B4-48C2-B8BF-282F7AB83318,,Covid-19 Response,whmi,"Federal guidelines require masks be worn inside the Whitman Mission National Historic Site Visitor Center while the CDCs COVID-19 Community Level tool shows ""High"" in Walla Walla County. Check the tool on Fridays to see updates",Information,2022-07-01 14:26:37.0
156,C2F5E13A-7834-4764-8ACF-6A3ECF2FF139,https://www.nps.gov/pore/planyourvisit/closures.htm,"Most areas of the park are open, but there are a few closures currently in effect.",pore,Current closures may affect visits to Kule Loklo and Point Reyes Beach. Kite flying and kiteboarding are prohibited at Abbotts Lagoon and along sections of the Point Reyes Beach and Limantour Beach.,Park Closure,2022-07-01 12:31:56.0
157,46B51964-524E-4F26-8F12-8CC1300105F3,,Masks Required in all Park Buildings,saan,"As of July 1st, 2022; Per President's Executive Order 13991, agencies have been instructed to follow CDC guidance in their local county as it pertains to the spread of COVID-19. Due to high transmission levels, masks are required inside park buildings.",Information,2022-07-01 09:44:58.0
158,FC8C5536-1F1D-427D-931E-13C11BCD2238,https://www.nps.gov/aboutus/news/public-health-update.htm, Face masks are required indoors,lewi,Masks are required for everyone in all NPS buildings regardless of vaccination status. For more information go to the link below.,Information,2022-06-30 23:14:07.0
159,D33FD696-2782-4593-AAD7-6B7C2B7D956C,https://www.nps.gov/blca/planyourvisit/innercanyon.htm,Black Canyon South Rim Wilderness Permits,blca,"Summer 2022: South Rim inner canyon permits will ONLY be available from a ranger at the South Rim Visitor Center. Meet for orientation at 3:30pm the day BEFORE your trip. Permits are required for Gunnison, Tomichi, and Warner routes; daily limits apply.",Information,2022-06-30 18:34:31.0
160,668E5664-56D4-4A1E-BCEA-2C93DC014092,,Quarry Tours will only be offered at 10:00 a.m. during the months of July and August.,alfl,Quarry Tours will only be offered at 10:00 a.m. during the months of July and August.,Information,2022-06-30 17:05:44.0
161,C03BCFFE-DE74-4C85-B047-D4426BB9570B,,Social Trail to Shoreline Closed,timu,"The social trail to the right of the bulkhead at Kingsley Plantation will be closed with a fence starting July 7, 2022. Erosion issues there threaten both the bulkhead structure and safety. Please use the access off the path toward the dock for fishing.",Caution,2022-06-30 16:05:20.0
162,3949A0BC-9FC3-483A-892A-52B73482783A,https://www.us50info.com/impacts,US Highway 50 Roadwork,cure,Road construction with delays and nightly closures is taking place on US Highway 50 between Cimarron and the junction of Colorado Highway 92. The road is open to two way traffic on weekends and holidays. Daily closures end July 1 at Noon.,Information,2022-06-30 15:07:19.0
163,1EA9F540-4488-4575-9EEC-559E68476ED1,,Fire Restrictions in Effect,whis,"Due to high fire danger, all campfires/charcoal grill are prohibited. Gas or propane stove/grills are allowed.",Caution,2022-06-30 11:38:07.0
164,1DE6EDBB-11B1-4FC9-A912-DA563494151A,https://www.nps.gov/vick/planyourvisit/conditions.htm,"Tour Road, Visitor Center, and Restrooms are Open",vick,The Visitor Center is open 8:30 am to 4:30 pm daily. The tour road is open from 8 am to 5 pm with last entry at 4:40 pm daily. Restrooms are open. Park grounds are open sunrise to sunset daily.,Information,2022-06-30 07:26:37.0
165,4F68E6CB-F36B-4B8D-93AC-34F42FDF2C1C,https://www.nps.gov/zion/planyourvisit/flash-flood.htm,Avoid flash floods,zion,"Flash floods are a sudden increase in the depth and speed of water in rivers, streams, or washes due to rain. Flood waters carry large debris like tree trunks and boulders and can happen at any time in Zion National Park.",Caution,2022-06-29 15:05:04.0
166,2C95A7C1-52BF-4302-991A-E8BF097626ED,,William Floyd Estate,fiis,The Old Mastic House is closed for renovations until further notice. The grounds are open to daily visitation.,Information,2022-06-29 09:36:58.0
167,218244A0-375A-4D20-908E-7A6D432041A8,https://www.nps.gov/es-es/cham/planyourvisit/conditions.htm,Se requiere cubrebocas en instlaciones del parque,es-es/cham,"Acorde con los lineamientos del CDC respecto a zonas de alta transmisión, los visitantes deben usar cubrebocas dentro de todas las instalaciones del parque sin importar su estado de vacunación.",Information,2022-06-28 12:32:58.0
168,3E7E212B-47A2-4D5F-8CDF-73E0ACD8EC5D,,Ferry Schedule,foma,The ferry service to the fort is closed on Monday & Tuesday. Trips to Fort Matanzas are operating Wednesday-Sunday only. Boarding passes are required. However the visitor center and surrounding grounds remain open seven days a week.,Park Closure,2022-06-28 12:18:33.0
169,E1B8363E-C657-48A1-A3DE-AEFE86076C6C,https://www.nps.gov/cham/planyourvisit/conditions.htm,Face masks are required indoors,cham,"Consistent with CDC guidance regarding areas of substantial or high transmission, visitors to Chamizal National Memorial, regardless of vaccination status, are required to wear a mask inside all park buildings.",Information,2022-06-28 11:59:43.0
170,8C07DA34-15E3-45C1-8612-98CE5AA4251C,,"Fire Restrictions in Place HIGH, Beginning May 27",pinn,"Wood and charcoal fires not permitted, propane and gas stoves only. No smoking is allowed on trails. Please monitor this website and the park social media pages for the most up to date information as conditions can change rapidly.",Caution,2022-06-27 18:50:36.0
171,D3CE6462-1607-4AF9-842C-BA905065524E,https://www.nps.gov/aboutus/news/public-health-update.htm,Face masks are required indoors,cari,"As of June 27, 2022 masks are required for everyone in all park buildings, regardless of vaccination status.",Information,2022-06-27 16:47:45.0
172,F864A135-62C0-43D3-83AD-9B6EB9D0F9C3,,Face coverings required,deso,"Beginning June 28, 2022, face coverings are required in the Visitor Center, regardless of vaccination status.",Information,2022-06-27 13:56:11.0
173,CE515FC3-8758-43E3-9CE5-D61471042862,,Restroom Closure on 5th Street,inde,The restroom facility at 5th and Chestnut Streets is closed. Please use the restrooms in the Independence Visitor Center at 6th and Market Streets.,Information,2022-06-27 05:23:16.0
174,9FD745A3-9663-4C2F-9F15-4EACFB725931,https://www.nps.gov/kefj/planyourvisit/bear-safety.htm,Habituated Bears by Holgate Cabin,kefj,A pair of habituated Black Bears were observed on Holgate Beach. Habituated bears show no fear of human presence and often do not respond to auditory hazing. Review bear safety information before visiting coastal areas and help us keep wild bears wild.,Caution,2022-06-25 12:55:13.0
175,262D5DD5-5059-4EFA-9686-5CFE106129E6,https://www.nps.gov/olym/planyourvisit/visiting-kalaloch-and-ruby-beach.htm,Ruby Beach Closed through mid September,olym,"The Ruby Beach entrance road, parking area, and beach access trail is closed to all public access for construction activities. No pedestrian access is allowed through the construction site. Roadside parking along Highway 101 in the vicinity is prohibited.",Park Closure,2022-06-24 17:05:59.0
176,59CB329B-784F-4EC0-9198-CEE7141AEFE5,https://www.nps.gov/pinn/planyourvisit/temporary-operational-guidelines.htm,COVID-19 Temporary Operations [Masks required in buildings],pinn,Masks are currently required in buildings when San Benito County is at a HIGH level of transmission. This change to operations is part of the effort to slow the spread of COVID-19. Learn what else is currently open and closed at Pinnacles National Park.,Park Closure,2022-06-24 15:47:59.0
177,F478E06F-B880-46F9-BD70-E16B01F3C522,https://www.nps.gov/glca/planyourvisit/lake-powell-marinas.htm,Difficult conditions complicate Cataract Canyon takeouts,cany,"Hite Ramp is closed. The North Wash take-out is a primitive, unimproved dirt take-out. You will not be able to back a trailer down the dirt slope. Recent washouts have further deteriorated conditions.",Caution,2022-06-24 12:44:28.0
178,FDA40057-2E08-42E8-86B8-C15CCC76B0E6,https://www.nps.gov/chis/planyourvisit/yellowjackets.htm,Yellow Jackets at Scorpion Anchorage and Prisoners Harbor,chis,"Yellow jackets are active on Santa Cruz Island. Keep your food covered, avoid waving your arms and back away slowly instead, and persons sensitive to yellow jacket venom should carry a sting treatment kit or visit another location.",Caution,2022-06-23 17:53:40.0
179,BC6287D1-313A-4DD7-898B-0827D6EEACA5,,Summer 2022 Tours of Boyhood Home and Texas White House Grounds,lyjo,"During times of extreme heat, tours of the Boyhood Home and Texas White House Grounds may be suspended to ensure the safety of visitors and staff. Please check-in at the Visitor Centers for daily tour availability.",Information,2022-06-23 16:28:46.0
180,4982792E-A20B-4DA8-BF14-4C461D33631B,,Face masks are required indoors,petr,"Masks are required for everyone in all NPS buildings and enclosed public transportation, regardless of vaccination status.",Information,2022-06-23 11:44:02.0
181,269E284C-844C-4167-8AF8-C4FDE3D2F3CD,https://www.nps.gov/aboutus/news/public-health-update.htm,Face masks are optional indoors,afbg,"Masks are optional for everyone in all NPS buildings and enclosed public transportation, regardless of vaccination status.",Information,2022-06-23 10:10:39.0
182,0FF1E6B0-B22C-4BD2-8170-A83881F7F152,https://www.nps.gov/grca/planyourvisit/safe-water.htm,Gastrointestinal Illness Reported Recently in Grand Canyon's Backcountry,grca,Prevent illness by proper hand washing and ensure the safety of your drinking water.,Caution,2022-06-22 18:27:14.0
183,4977821D-AB21-4360-BB10-75D45A339D49,https://www.nps.gov/care/planyourvisit/special-use-permits.htm,Special Use Permits,care,"Special Use Permits are typically needed for activities that benefit a specific group. Examples include: trips organized by scouting groups, churches, or academic institutions, photography, weddings, and first amendment activities.",Information,2022-06-22 17:21:46.0
184,420E3254-64C6-44F4-84DB-892B7CCFBA2C,,Appropriate Footwear Required for Cave Tours,jeca,"Visitors are required to wear completely enclosed shoes if participating in a cave tour, like tennis shoes, sneakers or hiking boots. Any type of sandals or shoes with any openings are NOT acceptable.",Information,2022-06-22 15:55:00.0
185,DFEA3790-FB1A-4CB0-8FA4-50718F3B0905,https://highways.dot.gov/federal-lands/projects/wa/jeff-91420-1,Road Construction on Upper Hoh Road outside the park,olym,Visitors to Hoh Rain Forest: Expect delays up to 30 minutes total through the work zone on weekdays from 8am-5pm. Drive with caution and expect flaggers and heavy truck traffic.,Information,2022-06-22 14:15:07.0
186,74EFC7DD-7735-4888-A259-BB0A8585595D,https://www.nps.gov/olym/planyourvisit/visiting-in-summer.htm,Expect delays at Hoh Rain Forest entrance station due to heavy summer visitation,olym,The parking lot at the Hoh Rain Forest can fill early. The busiest time is 10am to 3pm. Arrive early or later in the day to avoid traffic congestion. Park in designated spaces only.,Information,2022-06-22 14:08:14.0
187,DADB7A32-AFD2-4F87-9E93-3751B334118E,https://www.nps.gov/grca/learn/news/implementation-tuweep-pilot-day-use-reservation-system-20220621.htm,Grand Canyon National Park implements Tuweep pilot day-use reservation system,para,"This pilot reservation program does not apply to Grand Canyon-Parashant National Monument. This is for the Tuweep area of the national park, which includes Toroweap Overlook and the Kanab Plateau which is east of the monument boundary.",Information,2022-06-22 11:40:44.0
188,B73C57C8-90B2-46F5-B3F8-7FCB511D7854,,Walking Path Caved In,frst,"A small part of the walking path near the monument at Fort Christina has caved in. For your safety, the area surrounding the monument has been coned off until the path can be stabilized. Please do not walk within the coned off area.",Danger,2022-06-22 09:44:35.0
189,04961679-98B6-4604-99CF-D3AF797C8123,https://www.nps.gov/gosp/planyourvisit/conditions.htm,COVID-19 Mask Guidance,gosp,"Consistent with CDC guidance regarding areas of medium and low transmission, visitors to Golden Spike National Historical Park have the option wearing a mask inside all park buildings.",Information,2022-06-21 22:05:10.0
190,3D69F7FE-0BBD-4082-8CA7-5073837D1388,https://www.nps.gov/redw/planyourvisit/talltreespermits.htm,Backcountry Camping & Tall Trees Permits Are Online,redw,Permits for backcountry camping or hiking Tall Trees Grove are not being issued at our visitor centers. These free permits must be applied for online.,Information,2022-06-21 13:13:33.0
191,0B051ADB-C65A-42D2-8D22-9E7520FBE11D,https://www.nps.gov/redw/planyourvisit/whatsopenorclosed.htm,Covid Status,redw,"Find out what are the conditions across the Park, campgrounds, and within our visitor centers. Our state and federal response is driven by what is happening in Del Norte and Humboldt Counties. We follow county and state health response guidelines.",Information,2022-06-21 12:55:23.0
192,A9683466-E8B6-42B7-ACF5-4C75F0D34530,https://www.nps.gov/articles/000/redwoodtopten.htm,Top Ten Travel Tips: Plan Like A Park Ranger,redw,"To have the best experience here, we recommend you ""Plan Like A Park Ranger"". Most of the Park is open without the need for permits, but planning ahead will avoid surprises. Our rangers give you their best tips for a busy summer.",Information,2022-06-21 12:31:16.0
193,C935FA05-6744-4727-9B9F-7DD95C147074,https://www.nps.gov/thingstodo/gumo_hike_devils_hall_trail.htm,Devil's Hall is a Strenuous Hike,gumo,"The hike to Devil's Hall is now rated as strenuous. The portion of the route in the wash requires rock scrambling and is dangerous when wet or if water is present. The wash surface is loose gravel and rocks, and may be unstable.",Caution,2022-06-20 13:53:10.0
194,E22F9CF8-0208-4993-A8B3-C3E25406C972,https://www.nps.gov/thingstodo/gumo_drive_to_williams_ranch.htm,Williams Ranch Road Closed,gumo,The Williams Ranch Road is currently impassable and closed to public access due to extensive damage.,Park Closure,2022-06-20 13:52:44.0
195,C109BEA1-4A1F-4209-A27D-FEF8E8481D12,,Credit Card Only,flfo,"Entrance fee and pass purchases will need to be made with a credit or debit card. The monument will not be processing cash transactions. Apple, Google, and Samsung Pay are accepted.",Information,2022-06-20 13:42:16.0
196,2CA174BD-2DD8-46F3-BE80-2D9A9F3414E5,,Arizona / Utah Time Change Warning,pisp,Utah observes Daylight Saving Time while Arizona does not. This creates a one hour time difference between the states. Please take this into consideration while traveling to Pipe Spring National Monument from Utah.,Caution,2022-06-19 14:28:52.0
197,80462E86-6F98-4A9B-91AE-FD0043F3F25D,,Eastern National Bookstore Remains Closed,mava,The Eastern National Bookstore located at Martin Van Buren NHS remains closed at this time.,Information,2022-06-19 08:20:34.0
198,FECDB5BE-7774-46B7-8354-874DAD013E31,,Ranger Talks Temporarily Suspended,sand,Ranger talks at Sand Creek Massacre NHS have resumed. The site is open Thursday - Monday from 9am to 4pm and talk take place at 10am and 2pm.,Information,2022-06-18 12:46:05.0
199,8B7B8836-C0BA-448B-8327-116D0DE3A33B,,Park Store Operations,sand,The WNPA Park Store is open inside the Visitor Contact Station at the historic site outside of Eads. The occupancy limit is 4 people at a time. Masks are optional.,Information,2022-06-18 12:43:39.0
